z,M,lon,lat
0.29675656,1.40410704,4.97513463,0.76482241
0.50513147,1.10868045,2.00771373,2.01348886
0.21276691,1.00923270,5.08408385,1.04157561
0.32537625,4.14307865,5.45003014,1.96339410
0.54143475,1.82959429,2.99446405,1.99715879
0.55374844,1.23415815,5.62784252,2.49353229
0.36600020,1.93104499,5.30005164,1.23934165
1.72647398,1.10474509,5.65999169,0.67633247
0.78501820,1.04735681,2.05946590,1.97835360
0.77538635,1.67964804,3.17542334,0.26314329
0.56626483,1.00658456,3.26165647,0.65751008
1.04063682,1.39629789,3.53609035,1.06646330
1.02534625,1.82761062,4.80910147,2.55181625
1.59905207,1.62736821,2.48384897,2.20138137
0.66944244,1.97412128,6.14600567,1.09087249
0.41867769,1.31355088,0.21261011,1.27063471
0.42607491,1.52793559,0.56039097,1.51140048
0.34151406,1.85205259,3.75033194,0.87471365
0.67127371,1.24079204,4.57682079,0.27787370
0.40253798,1.25715855,2.98041757,1.50967389
0.68527849,1.02353095,0.05892732,0.91709631
0.63650700,1.86989007,3.80556269,1.87927243
0.54785283,1.39743216,0.32566823,2.31023318
0.48156023,4.06315100,0.25145972,1.45000390
0.27471809,4.47572548,1.33256688,0.21350312
0.30016272,1.51289266,3.47117022,1.58490884
0.16502306,1.54595732,2.79021588,1.50010879
0.41349320,4.49037294,0.30046483,0.79026812
0.91843893,1.35056225,0.69405349,1.11862647
0.70421269,1.18760372,1.39447499,1.64557407
0.23924963,1.50772341,3.18339416,1.34054339
0.75617063,1.26735317,0.04490815,2.12940539
1.09612987,1.00540142,4.39305015,2.07564214
0.33767003,1.17642611,5.83160941,2.41079644
0.58392393,1.11913955,4.98079371,0.52786276
0.67598303,1.97017283,2.89104208,1.93042704
0.22917991,1.07113321,0.91371424,0.61047364
0.66789883,1.14614278,6.08974711,1.89742607
0.34994031,1.85610048,5.81510620,1.41062805
0.72296988,1.45625173,4.16300792,0.31634947
1.03856587,1.15837397,2.42904347,1.05537811
1.12848992,1.08518316,3.26089857,1.10859147
0.52330573,1.32360530,2.56837890,2.18995327
1.08527185,1.50260992,1.71842216,0.15899836
0.47169381,1.26778420,2.98997604,1.79233200
0.68110252,1.44664904,4.03734644,0.37356651
0.33272285,1.68916104,5.05230511,1.96262471
1.09277205,1.08089337,0.49096497,0.44407383
0.19956231,2.22366291,5.21034479,1.98045802
0.66611047,1.05301551,1.92213967,0.25187134
0.67774270,1.09999476,1.24694635,2.96254924
0.23531615,1.22239047,6.09041075,2.21797219
0.76928771,1.13169330,3.44144042,1.09520856
0.37920859,3.80848593,1.98076193,2.31995853
0.67368273,3.43570409,1.79888383,1.69667771
0.54932684,2.81123491,6.09707993,0.61870735
0.80639967,1.49199562,1.75176405,2.40498324
1.43263128,1.07913743,1.16559269,1.47584101
0.66657190,1.72690265,0.75852288,2.04159376
0.32489680,1.19832869,2.82957059,1.45981202
0.29447760,1.81616964,4.04586822,2.40271007
1.13223712,1.26393200,2.06624354,1.62520463
1.08170453,1.39313821,5.15362054,2.35253046
0.89797602,1.10260647,4.61184448,1.65407402
0.26951332,1.28076712,5.54835938,1.52757979
0.33512937,1.15297171,2.71074411,1.38574960
0.74501882,1.02581114,2.44175942,1.80820367
0.73897104,1.12026251,3.92376999,1.79252623
0.98309927,1.04442449,0.28014332,2.46523569
0.98618026,1.11073386,1.73896325,1.09528578
0.49981497,1.23290644,2.66437090,0.50930485
0.52148292,2.51692663,2.07122105,1.38999769
0.33060149,1.07618288,3.74769053,0.88845067
0.47517322,1.45234892,4.06373113,1.73830020
0.40418186,1.73867787,4.34248854,1.33186356
0.75762592,1.38987685,0.97953992,2.14495361
0.68528832,1.43901024,0.75997815,1.39420336
0.55154944,2.37281530,4.16014767,2.25610837
0.89952938,2.10820512,1.98704929,2.49641553
1.36137273,1.76857681,1.46203164,1.53466747
0.36094021,1.12735711,1.04978101,1.18800880
0.45178997,1.20606280,1.75138369,2.75583734
0.76818517,1.04231225,2.52240398,1.92920509
0.52800711,1.42177416,5.13147100,1.73329796
0.95961065,1.65230849,3.29640049,0.65369751
0.54826794,1.80814915,4.98330706,1.03811771
0.74143332,1.10021976,3.84326470,2.00323074
0.76138811,1.66613515,6.07930114,1.23031479
0.43477661,2.37630433,4.67506282,2.41722581
1.44445432,1.10808113,5.39657504,1.33119072
0.48361439,1.96341044,2.59379199,1.17538354
0.42874923,1.22194572,6.23514937,0.64639746
0.89032565,2.69523292,3.77454493,0.95133176
0.47077824,1.10810933,4.05688146,0.71260862
1.45068706,1.03653511,5.72068543,1.62258910
0.35140899,1.37648610,5.25055810,0.85676110
0.88384283,1.21088257,2.55754025,0.71167513
0.86579090,1.18880652,1.10401176,2.34329872
0.64724181,1.31341298,4.57471618,0.50590108
0.62328119,1.11853368,3.58980058,1.66520701
0.86746186,1.27531646,2.08417145,2.27494452
1.19272740,1.50031495,0.37750693,0.91636352
0.97027255,1.75609816,2.86191091,1.90831992
0.27213438,1.73798757,1.03381656,0.41694674
1.03804551,1.11121403,5.56812872,0.55716676
1.43301732,1.21322250,5.01901647,2.16160857
0.52031833,4.91517460,2.06231104,2.48373947
0.36317581,1.20910498,1.49529326,1.63743764
1.07645485,1.84777891,0.75464903,0.69121226
0.46626962,1.44050493,5.36561874,0.63320661
0.75657660,1.01927336,5.79281174,1.66043129
0.46608444,1.02542076,6.03518917,2.63550015
0.58189055,3.36385634,3.58889905,1.89087630
0.94478122,1.06435853,4.48601977,1.65540759
1.31367399,1.93432492,4.52337213,1.06709376
0.77439586,1.41531182,5.18119309,1.09401191
0.47854778,2.54726237,1.71607953,2.46087872
0.59622531,3.34642793,2.38969752,0.63387377
0.47723405,1.31078059,2.60108117,0.12954686
0.33554181,4.99866632,2.60996318,0.60796910
0.94318577,1.07362710,0.22294944,0.88205211
0.13686456,4.68034317,4.38777843,1.34319516
0.12501587,1.00390019,3.38015594,1.47137084
0.95530649,1.00531930,0.90954140,1.77970350
0.41763043,1.83241760,3.14864394,1.54348498
0.68558955,3.48061233,4.58786077,0.56606366
0.67183534,1.08114734,3.20325787,1.56425912
0.88509534,1.07900844,6.28314481,1.50405111
1.18600282,1.92608715,2.45298525,2.88010153
0.53560557,1.36438786,2.47060106,1.86793629
1.65264579,1.02592601,1.41142883,0.58832902
1.07105869,1.06828270,0.61415864,1.43236986
0.74703277,1.73142824,3.92995514,0.60637981
0.93443304,1.05164218,0.15160698,0.75929739
0.95585750,1.66132654,2.16340086,2.09892528
0.68790845,7.30192234,5.04201424,1.39661758
0.67468913,1.43541679,3.51498261,1.80682152
0.18715851,1.58794699,0.90410468,0.84262170
1.05804871,1.03248754,0.59757418,1.40442098
0.82067097,4.10882385,1.26718114,2.68441705
1.45167303,1.04146678,1.20872390,1.85526134
0.41955799,3.82631093,2.27177186,1.93031054
0.57339222,1.45478271,5.42990569,1.18469648
1.03276535,2.53476561,0.76761610,1.91349871
0.37088580,1.12593496,4.55944817,2.45242341
0.77571175,1.32660948,3.61155517,1.63258176
0.53192362,2.41002862,2.19459995,2.43894354
1.72719353,1.01756390,1.50619292,2.29198227
1.12552338,1.42722625,1.97558788,0.86136544
0.48341400,1.94270389,4.57460248,2.10590443
0.68269763,1.11093226,4.73532752,0.83378079
0.65258098,1.18100692,1.61961763,1.30819078
0.37582605,1.37051014,3.56600160,1.62194458
0.39694281,2.11845246,5.42281527,2.30580122
0.55705065,1.51058616,0.91657827,0.90018722
0.34299420,2.23307800,1.19169777,0.95850511
0.65843271,1.02999183,4.71393539,2.80299880
0.86658526,1.01914501,5.20968000,0.26418095
0.76361787,1.13313876,1.21525225,2.38549817
0.80182928,1.06293039,3.37478203,1.24182701
0.30870544,1.62010160,3.33941186,2.19466039
0.77146884,1.03966126,3.98406868,1.29659098
0.21567748,1.06825839,1.67102659,1.03342024
0.67457843,2.96753587,4.67850045,0.50012227
0.63416554,1.06505570,2.23004310,1.90906364
0.85141911,1.54768775,0.56668507,1.00748005
0.39230040,1.08106054,5.54930907,0.28496074
1.02833965,1.10071359,2.57314777,2.34241874
0.99466866,1.48450324,5.82930204,1.57859624
0.62846154,1.24925878,0.15758387,2.03071896
1.34573193,1.05001477,3.11142721,1.79107929
0.29123532,1.23597112,0.84039480,1.20914270
0.72774127,1.47372219,4.28126741,2.46574968
0.68622724,1.09954084,1.66701045,2.07944486
0.37589110,1.07953675,0.59653448,1.27976580
1.16390839,1.46578158,3.08277066,1.71086381
1.12505126,1.48704246,0.86066125,0.29086875
1.16250464,1.08804011,4.67424355,1.20089159
0.31611520,1.35751433,2.02655099,1.87711517
0.10880993,1.82778066,1.53448904,1.14146350
0.64529122,1.22794507,3.64404011,2.06921347
0.24992752,1.37290589,3.29226985,1.65941244
0.72002588,2.01554067,4.85212774,2.18714110
0.69926297,1.00558305,0.17014121,1.99641007
0.51183476,1.13127336,4.82123053,1.18608434
0.44046780,1.99982964,0.41529920,1.17539986
0.56051229,1.41753190,4.50463843,0.76882167
0.76405505,1.51899815,3.61616500,1.54822294
0.71170845,1.17131495,0.91084835,0.55515817
0.21855883,2.82728524,4.46463618,1.17982234
0.42492817,1.82989985,5.52534425,1.88554825
0.15173346,1.29705689,2.84908040,2.28741312
0.73834593,1.18034194,0.04238861,1.09345898
0.36712357,3.23442974,0.69724158,3.03705102
0.46927664,1.11814706,3.93015743,2.04227235
0.65088903,2.62421100,0.79262031,0.32123562
0.63958033,1.59803035,0.35576153,1.48550600
0.92029329,1.27413841,1.19886813,1.54689405
1.05707634,1.13964038,0.28116281,1.82021054
0.39396917,2.92853034,5.57303925,1.50053085
0.37357550,2.83583511,3.59170010,0.98697587
0.58186119,1.50835899,1.73508858,2.06714569
0.52920396,1.90547181,6.24500309,0.94377987
0.62204208,1.23476114,4.82259911,2.10444544
0.87525284,1.59847878,3.97102572,1.52062959
0.97950296,1.25010768,4.00071338,1.48078949
0.25680872,1.09575715,2.71048710,1.27010787
1.30135718,1.00820646,1.79474976,0.55774168
0.28211202,3.47259239,1.12174063,1.28710151
1.80352238,1.22097750,1.87311771,1.23326801
1.20331737,1.12007246,0.06935040,1.54304492
0.44158294,3.68065555,1.49200471,1.55136694
0.18452898,1.03370596,2.37975483,0.82118344
0.25921564,1.10351958,2.12494526,2.42504306
0.97845349,1.40595115,4.57747521,2.15226455
0.92473830,1.99353811,5.61607624,2.38249932
0.67872386,2.12604569,4.66099785,2.69007750
0.49654363,1.95169216,2.47814627,0.95465408
0.90041105,1.65490927,1.68945347,2.24740957
0.38937354,1.29842852,3.74489425,1.33896794
1.24750474,1.19698556,3.03764015,0.20896272
0.51654876,1.06871252,3.50231479,1.63689466
0.53354225,1.11746340,2.77428733,1.27065359
0.66040159,1.76045433,1.85973570,2.17745068
0.77990094,1.08309720,0.22521184,2.01947689
0.50338066,1.04615728,1.53180853,2.22753550
0.67976889,2.67095134,4.68093514,1.57825765
0.42288635,1.28484059,3.01339596,2.54582932
0.78521261,2.54775260,5.11171030,1.39973606
1.11868292,1.95995394,1.89667586,2.18175332
1.30263283,1.44830842,1.43297105,1.64167209
0.41171005,3.22602293,5.78925572,0.96866791
0.27240137,2.34779904,5.92481965,1.55876950
0.25683963,1.26923027,0.57196268,0.61133960
0.53260832,2.23467615,3.17390914,3.07266251
0.48375139,2.02173831,3.77951438,1.85331006
0.71182043,1.88512752,2.53371538,0.82268762
0.87014991,2.33642743,3.11292780,2.56579972
0.51239673,1.10548804,4.11874409,2.45870228
1.07326295,1.11494202,3.47166215,1.77307666
1.03719516,1.90846574,0.67573974,2.19006178
0.88526835,1.37184464,4.92911827,1.60419429
0.61602732,1.16975565,5.47953051,0.74044955
0.39065917,1.57902425,0.02184694,1.12017797
0.74633103,1.11341565,3.29873682,1.28654914
1.10937691,1.52432465,4.03655638,1.63679654
1.17198246,2.23717226,3.80700076,2.78638156
0.50439767,1.62849279,0.07028738,0.37650308
1.94692276,1.07032881,2.04405794,1.64483240
0.55412045,1.76088954,0.84005596,1.43923566
0.55347670,1.24497422,5.60530675,2.36773779
0.83950949,1.07792522,5.78595681,2.80982899
0.51537392,1.28029051,1.14496503,1.14858579
0.41376734,1.08321578,1.55923912,0.89570126
0.87596163,2.13886485,5.98317562,1.03335975
1.42243000,1.91382137,0.56956709,1.60981405
1.04999770,1.05210475,3.31323094,2.11484259
0.19833730,2.99709125,5.99342129,1.90412229
0.48734709,1.80207899,6.01657293,1.34781901
0.33723767,1.13227394,0.18455906,2.97359532
0.77641187,2.85556126,2.09759518,2.35533891
1.42572526,1.11148501,0.60761088,1.59927268
0.60431139,1.25732993,0.47415729,1.25469940
0.53662962,1.98778440,6.01447857,1.89461629
1.18186696,1.05708670,6.01246026,2.99017614
0.37626363,1.48345138,2.95619426,2.74212259
0.61466811,1.06283127,0.49187773,1.44651507
0.78883450,1.40412620,1.54322666,2.35976165
0.61620426,1.01246708,1.13652131,2.13531300
0.63146450,1.33958404,5.68454074,2.86751949
0.56100492,2.12791786,2.20453858,1.71217613
1.20890135,1.53849377,1.34466427,1.53776778
0.36709869,1.83457959,3.35052574,2.64481206
0.69923215,1.06412708,3.23514020,1.77114254
0.38548036,2.67933678,5.29370379,1.12296883
1.17639812,1.10214150,5.39167739,2.55055155
0.96150606,1.96662871,4.65050842,1.61311445
1.03394008,1.46879377,4.58349996,2.09851146
1.04065858,1.01945892,0.85262411,0.43968625
1.07673550,1.00216401,3.40174452,1.46321573
1.69702278,1.15650438,1.85802175,2.34098367
0.95206074,1.02830489,4.79120800,1.55358875
0.41560598,1.16019635,1.47244582,2.15171421
0.62857441,1.06812339,0.74612521,2.05135175
0.23547836,1.13877856,4.42165719,2.02537667
0.83387666,1.02726415,1.86285546,2.11740774
1.59305972,1.50163626,3.24255043,1.10281098
0.56279796,2.47431507,4.85943021,2.51667660
1.08740934,1.72722668,3.62620787,1.96628939
0.69556591,1.12845850,0.17151930,1.48236813
0.17782351,3.00762028,0.03360143,2.74985930
0.66887161,1.94263827,3.74262597,2.91226471
0.37177727,1.07249028,4.17253577,0.46447413
0.76732876,1.03476329,4.40724400,2.57971286
1.17839345,1.13604754,6.11937865,2.61342125
1.57467352,1.01545407,4.79443720,0.40740355
1.28170084,1.03262333,1.61675092,0.95383923
0.99722351,2.21190572,4.35560709,2.37814174
0.75318972,1.20867889,0.22948110,1.65845098
0.34033532,1.22256787,0.39515091,1.31127722
1.01811406,1.00554877,2.18028421,2.04234238
0.41543743,2.57494454,2.21572286,2.63275675
0.43208372,1.17223661,0.35466409,1.03093231
0.54291922,1.30276389,4.84594531,2.61072674
0.61821282,1.22159996,2.03290229,2.08882693
1.41141896,1.21544644,5.36404662,1.27231231
1.21422365,1.13121045,5.01372364,2.52892851
1.21470778,1.37925297,5.33007346,1.10630473
0.11295695,1.10771556,4.97189315,1.39668212
0.90133305,1.31159644,4.20847597,1.46558499
0.97134884,1.28111132,4.56571394,2.23684934
0.35655468,2.05184565,4.28302671,1.93803125
1.30622920,1.48307488,5.81397610,1.26152652
0.87904434,1.66769995,0.59046261,1.12012753
0.44988352,1.87814739,2.02302858,1.00065580
0.64491139,1.72274674,1.80914334,2.64445937
0.58288636,2.75899875,3.18475561,1.46528396
0.22236370,2.51290424,1.25924947,0.76515456
0.42590564,1.01092579,6.20201857,1.84440391
0.44347919,1.37617528,1.31051310,1.69811457
0.41445166,2.23392662,1.55779705,0.37739108
0.53053792,2.02377375,1.26761194,0.89679394
0.94601329,1.81320793,5.90258394,0.95933283
1.23568245,1.73735102,2.55957579,2.54444236
0.18763164,1.04982679,3.12370085,1.54026980
0.66605420,1.01273228,0.93446036,2.67745284
0.56598228,2.03387553,1.88836803,0.64444510
0.42278274,2.85700868,0.19259438,1.85525949
0.21884641,3.20091606,5.49755274,2.38481482
0.84213886,1.10618610,2.33276416,2.73300959
0.98107988,2.61598664,0.10385769,1.67363605
1.13693823,1.04945851,2.94297668,2.06691892
0.33654199,3.06088167,3.27664813,2.01204931
1.32792719,2.24206506,3.95993373,1.39510477
0.48812194,1.52367536,3.17323815,0.09872434
0.50063432,1.09443722,6.11212408,0.81750725
0.67088459,3.78462629,3.67911821,1.69966361
0.49199752,1.03217649,3.81271819,0.83435376
1.21596801,1.04585135,1.63635114,2.58536428
0.45130528,1.58034428,5.33876181,2.12734904
0.09175059,2.69245138,3.98574368,2.50246446
0.55215215,1.04499246,1.00072581,1.04541381
0.35562489,5.61716219,0.33324841,1.27588935
0.92505859,3.37219049,2.50079134,0.45769784
1.50576978,1.18394831,3.42056288,0.89818376
0.80794550,1.35969405,0.84461788,0.51070843
1.59801872,1.11390711,5.54206051,1.62564257
1.32318099,1.25766142,0.81450420,0.74299153
0.80608191,3.26206671,1.07519921,2.04232975
1.15842998,2.06076811,4.03918082,2.24680503
0.09950121,2.40575435,2.11443725,2.21962818
0.67984316,1.46072805,3.85863223,1.70223151
0.75491847,1.76815797,1.95557654,1.22025103
0.45084157,1.08390340,0.96073239,0.90102171
1.15761327,1.78471732,1.07177308,0.12368661
1.14427215,1.39342382,4.72339533,2.77947354
0.79009661,1.18569024,5.88544077,0.51509217
0.44702655,2.03596687,6.03549693,0.87850866
0.36959406,1.00511422,0.16630290,0.93243832
0.15856107,1.95476880,1.65661216,2.50750287
0.55792495,1.44462273,3.84325704,2.82618956
0.08900227,7.53581140,4.23344033,0.53815008
0.58790829,1.40814441,4.20665697,1.50534476
0.68735478,1.03313654,3.16741006,1.06679836
1.20516271,1.29072538,5.02403401,2.29681338
0.52882338,5.72605457,6.08708216,2.23066715
1.22206282,1.90637777,4.22176462,0.74366859
0.41503318,1.84751090,0.69684385,2.23273270
0.24328092,1.13152643,4.61343444,0.87207503
0.59301935,3.13677914,4.50169554,2.37931425
1.30722507,2.65172175,2.94115811,1.11104314
0.23844969,1.30544838,0.89878927,1.29390011
1.72266000,1.31506475,0.14038713,1.96112339
0.52233065,2.71526513,5.56475046,1.07246474
0.68256385,1.29862715,2.44733357,1.17433686
0.41631257,2.66740451,0.62005986,2.15890220
0.85417314,1.59623958,1.72449454,2.11137660
0.13918342,1.14409386,0.22769465,1.20090747
1.33501383,2.33782862,3.73225527,2.09295881
1.05913643,1.17477534,2.26163961,1.12902689
0.83566597,1.13338425,3.76454196,0.92586139
0.92869360,1.17131146,5.96671470,1.78127671
0.69708729,2.33060467,3.88662404,1.54052177
0.46356862,1.34329357,2.54355293,1.50580016
0.26371634,1.79988433,2.40683818,0.22988817
0.66535115,1.00544711,0.42688875,1.84450979
0.75614016,1.06791625,6.06968474,2.43065821
1.10972520,1.26575190,5.66812304,2.42820961
0.79632981,1.01776751,0.47116863,1.44955819
0.32967561,1.30199863,1.52958760,2.04064048
0.31602501,1.20240334,1.88384851,1.41236526
1.13974818,1.42722959,6.21696354,2.31013988
1.15888671,1.07554815,2.30690746,1.00968964
1.02154263,1.24977685,0.84980229,0.87369103
0.19442208,1.18469370,3.22356529,2.76556360
0.57411025,1.53211976,2.18348818,1.81440898
1.56850243,1.65962879,0.52188614,0.75273476
0.21913956,1.77567455,3.40640973,0.10075953
0.69962403,1.11375309,4.18565896,2.55635579
0.58418760,1.05241671,4.70019474,1.40415435
1.59697750,1.07204349,5.90422283,1.15066404
0.70921478,1.42922007,5.88666515,0.99464252
0.59023763,1.01945854,4.73815334,1.37798453
0.96117270,1.99954551,6.07743913,1.45411811
0.08789595,1.06619950,5.22083354,2.12065860
0.70114449,2.05705602,0.51404155,2.64030803
0.65844895,1.11007678,4.60362345,1.67083925
1.05457084,1.47449713,3.86304584,1.05046461
0.19395564,1.74775958,1.43882151,0.55500875
0.42990580,3.86353132,2.40747284,1.33353852
0.31383241,1.21005319,3.63837642,1.30826706
0.38352953,1.04486277,2.23671664,1.11863917
1.28743524,1.14863684,5.25547937,1.83038407
1.44562960,1.11575910,2.80383102,1.22425877
1.02239233,1.01260004,1.69197988,1.04083163
0.59042283,1.59942197,3.62811480,0.51948632
1.24691729,1.10102106,1.37088204,1.95229396
1.01080110,1.02523287,5.00891871,1.91391259
1.03500002,1.03849461,5.65280878,2.34282284
0.42966625,3.54988529,2.59658458,1.89575482
0.34367769,2.44294983,3.40259486,1.46021668
1.13424314,1.34171512,1.58315270,1.55111538
1.17853136,1.30642597,0.40652148,0.93858269
0.67707252,1.02362965,2.40728244,1.08267502
0.24964275,1.07342295,1.32668506,1.17441460
0.96995251,1.53774286,1.04735771,2.68920608
1.07301984,1.04543394,3.52088990,1.33114313
0.27739336,1.15906621,5.41234354,2.06806761
0.83157813,1.26931564,3.98131860,2.18959964
0.60330728,1.02922244,4.62584423,1.75538364
0.72981094,1.04516714,4.53774328,1.69085078
0.63259970,1.38693187,3.76159713,1.60060282
1.47552247,1.01622590,5.35408163,2.98300432
0.63799385,1.13570495,5.76640479,2.07906277
0.28620982,2.28596401,0.78599680,1.60550345
0.72179468,1.65335553,3.64916628,1.58016047
0.38860551,3.57032146,4.19175696,2.01175646
0.95129418,1.54572527,2.61352865,2.47319977
1.00399246,1.20414277,4.14775175,0.03593370
0.70693606,1.32840858,6.26730662,2.22637412
0.60866840,1.03600184,1.32857669,0.90988535
